rainfall,soil_moisture,slope_angle,vibration,landslide_occurred
74.90802376947249,0.18513292883861965,11.776755768115768,0.336351497104449,0
190.14286128198324,0.5419009473783581,11.114045958239991,0.39834069859568616,0
146.398788362281,0.8729458358764083,40.78145612344665,0.1252339493962495,0
119.73169683940732,0.7322248864095612,11.229578993227774,0.31243704980349946,0
31.203728088487303,0.8065611478614497,12.237737675788395,0.28587299157187435,0
31.19890406724053,0.6587833667107174,34.17292180880837,0.41641518839413555,0
11.616722433639893,0.6922765645178525,20.2382929102743,0.45304353024063027,0
173.23522915498702,0.8491956515653193,34.95197506298315,0.006078385738693404,0
120.22300234864176,0.24966800885918594,2.9414770903973357,0.33700995952939633,0
141.6145155592091,0.4894249636431405,21.940703715302295,0.02591789955986451,0
4.116898859160489,0.22120944181960223,1.5126120082477184,0.27442933253867796,0
193.98197043239887,0.987668007996647,2.8193941554909534,0.1438163645218391,0
166.48852816008434,0.9440593396866133,40.78968540049849,0.1533882997610706,0
42.46782213565523,0.0394268113685059,6.266041700291782,0.1764792517261783,0
36.364993441420125,0.7055751725156885,23.95893070238477,0.31064622452480506,0
36.68090197068676,0.9252483174156658,18.499302117031796,0.1670249828343846,0
60.84844859190754,0.18057534512733353,15.63044968164792,0.3663495252951402,0
104.95128632644757,0.5679452305526295,40.49250055592726,0.20226369278693485,0
86.38900372842315,0.9154882975880418,0.9820528548970275,0.03417660015497931,0
58.245828039608384,0.03394597858579884,29.87053587790151,0.3918799212420536,0
122.3705789444759,0.6974202672468399,43.35274953960977,0.142879162296353,0
27.898772130408368,0.29734900737255077,25.20756825578289,0.21638343979963132,0
58.42892970704363,0.9243961953765304,42.157010791489135,0.34272194161095076,0
73.27236865873834,0.9710582451653678,2.3516045678710693,0.166228078574356,0
91.21399684340719,0.9442664891134339,18.845699358337264,0.028292828073357812,0
157.03519227860272,0.47421421665746377,11.707100593292303,0.1869605235064068,0
39.93475643167195,0.8620426509893134,32.88694342413284,0.4722242913471517,0
102.84688768272233,0.8445493985350704,44.158369072376104,0.3208671986492791,1
118.4829137724085,0.31910047324325563,11.54385280999115,0.33573957433360346,0
9.290082543999546,0.8289154741506773,29.43785706633335,0.3161410768188199,0
121.50897038028768,0.03700763471549262,8.914393474188305,0.0994960694797184,0
34.10482473745831,0.596269878482053,25.439861455722447,0.20916693205114006,0
13.010318597055903,0.23000883728770305,20.87696190097513,0.37546989918165913,0
189.77710745066665,0.12056688577727881,43.74023983341917,0.050686448776579573,0
193.12640661491187,0.07695320162920916,27.383727271340994,0.13892638804485613,0
161.67946962329222,0.6962887758781398,15.727786743906846,0.1381595542329268,0
60.92275383467414,0.33987496376806614,5.1343103199570015,0.216009463797253,0
19.534422801276776,0.7247667715287615,6.806107293072055,0.49018437047109253,0
136.84660530243139,0.06535634079894237,10.13926184780558,0.03375127334191097,0
88.03049874792026,0.31529033783061033,11.29349976031341,0.2593504971902975,0
24.407646968955767,0.5394912923753372,38.2777226028512,0.08968234100610523,0
99.03538202225404,0.7907231648389635,25.255025472713623,0.48533827270487206,0
6.877704223043679,0.3187525029320699,23.55259101184649,0.0566517523637321,0
181.8640804157564,0.6258913764370091,5.164599234114786,0.20180050118079562,0
51.75599632000338,0.8859777482361871,38.70628620072458,0.3689424924173031,0
132.5044568707964,0.6158631881823046,32.526643644381764,0.35227721401372264,0
62.34221521788219,0.23295947475363377,3.0450762855000715,0.21136431844696613,0
104.01360423556216,0.02440078155653802,31.85257937533959,0.17326208397635912,0
109.34205586865593,0.8700988739009299,24.459219780419073,0.19880618927643529,0
36.97089110510541,0.021269410850387138,3.6776405586050216,0.13213813157931964,0
193.91692555291172,0.8747016726841994,20.623528868789542,0.1026664693533999,0
155.02656467222292,0.528937134027212,21.811332920852113,0.241519848779445,0
187.8997883128378,0.9390676985128962,7.459854307347409,0.13426687803380366,0
178.96547008552977,0.7987832357736654,42.55641661501271,0.14373083244862506,0
119.57999576221702,0.9979341105333375,38.248891716629785,0.32837803173727853,1
184.37484700462338,0.35071181545171015,30.106005179809873,0.4842686658499461,0
17.6985004103839,0.7671882889311269,20.803300245027323,0.30181860027968754,0
39.19657248382904,0.40193091360924216,18.52944937130288,0.03848973353248314,0
9.045457782107613,0.47987562030390885,29.29380602179294,0.03779180692703349,0
65.06606615265287,0.6275054632183701,24.544434123310747,0.475711610422783,0
77.7354579378964,0.8736771141863388,2.802289764684853,0.14864539515366681,0
54.269806354779185,0.9840834691992951,23.062619194664926,0.046033493041237716,0
165.74750183038586,0.7682734138645182,36.28816277547778,0.2995222935751908,1
71.35066533871786,0.41776678216733376,20.665794491863114,0.31182438914513305,0
56.18690193747615,0.4213570022770702,2.3380459899420787,0.3242524100593441,0
108.5392166316497,0.7375823015888915,35.38251897228149,0.13370101392877065,0
28.184844994952527,0.23877714576830233,9.061370196118848,0.007555342107237517,0
160.43939615080794,0.11047411313139466,11.637937569961744,0.48250768472723593,0
14.910128735954164,0.35462215764077654,7.411785904453315,0.12544652284555124,0
197.37738732010345,0.28723899165408173,14.85967791921739,0.33801314402627375,0
154.44895385933148,0.2963081204559901,34.053817755988575,0.3533149349393548,0
39.74313630683448,0.23360775104990994,23.372363677677182,0.30500370853974285,0
1.1044234247204798,0.04209318963636188,9.219657336782065,0.1564536971068241,0
163.09228569096683,0.01787393473341381,39.502353516841836,0.13554812688203288,0
141.37146876952343,0.9877223897360315,39.581183472818815,0.29883414135135156,1
145.80143360819747,0.42777313373586234,39.17602912707031,0.43304781680584575,0
154.25406933718915,0.3843266471596817,10.745829512169268,0.4733668644616978,0
14.808930346818073,0.6796472826930698,20.305770488144464,0.052952902201878815,0
71.69314570885452,0.21825388786506417,44.32453452633938,0.07741430629885993,0
23.173811905025943,0.9499611839502253,34.740561433949566,0.4723681293915398,0
172.6206851751187,0.786345014415552,1.2225339551501917,0.3682676141673963,0
124.65962536551159,0.08941100231225951,2.9342066067221424,0.44149691241488653,0
66.17960497052984,0.41758077578492836,20.876911956554974,0.10131631706767158,0
12.711670057204728,0.8791183075621647,40.914909263770205,0.29379293555470093,0
62.19646434313244,0.9447320222914103,24.24158090787214,0.3505697972087368,0
65.03666440534941,0.4674015112498697,22.40156286154306,0.3400559427234863,0
145.92123566761282,0.6134113892107077,4.746316498048376,0.20407584543334906,0
127.51149427104262,0.16703394609207523,29.55510471259323,0.007697445845654238,0
177.44254851526532,0.9911686261369765,36.99464222701015,0.29146302840213156,1
94.44298503238986,0.2316717013834434,17.118900337840305,0.12655076958980438,0
23.918849187660342,0.9427317741351257,34.902533291639735,0.22512712307144517,0
142.648957444599,0.6496466489923685,43.40144942553652,0.47879050754190866,0
152.15700972337947,0.6077367948788591,9.169490660746009,0.19951765882121736,0
112.25543951389925,0.5126885110165086,23.54983340376336,0.41990080333221336,0
154.1934359909122,0.2306698117177587,12.9212081138059,0.09427030287462557,0
98.75911927287815,0.17652803200550826,35.67844885652277,0.3362302490125144,0
104.54656587639882,0.22048620907017535,25.99170146465209,0.48850347721947174,0
85.50820367170992,0.18643826214425452,28.55620878976367,0.050946550436468396,0
5.083825348819038,0.7795844735667533,35.906137182715234,0.004159971113596006,0
21.57828539866089,0.3501252591667301,17.81867126981047,0.21679139631630717,0
6.28583713734685,0.05784267656339637,41.17905307831695,0.0463127415256836,0
127.28208225275608,0.9691026301408113,23.9862990260763,0.3741921748381157,0
62.871196215265336,0.8837858849634257,7.107967027590661,0.45727433192427946,0
101.71413823294056,0.927752283195213,31.31546031759611,0.21701048635437942,1
181.5132947852186,0.9949078226464353,35.69676076972145,0.12935582107772048,0
49.858445829774986,0.1738952492194873,14.254275468038701,0.2172016595033049,0
82.07658460712595,0.39624201890265875,38.573066564943886,0.3617239089250005,0
151.11022770860973,0.7582384757040913,40.77644646445949,0.004527080790185489,0
45.75963309832449,0.6960206180537922,12.460701932001403,0.2947269947423486,0
15.395981965758597,0.15389590633985506,44.25846627218499,0.30664584244368953,0
57.9502905827536,0.8158331249906178,6.332018762194129,0.31884412344796775,0
32.24425745080089,0.22444057183666066,9.090705078112048,0.1210110399904386,0
185.93953046851462,0.22381761482262308,8.290117765711177,0.3570263616890634,0
161.6240759128834,0.5369744228934136,40.229536950354166,0.0456957431658882,0
126.68075130208469,0.5929399348417032,29.443164854623284,0.0996351682334004,0
174.29211803754353,0.5800862078378112,6.84469274500228,0.43873502332724096,0
160.7344153798229,0.09148683739775487,19.814553826575704,0.3693615753632832,0
37.31401177720717,0.8774608626303804,27.68841112814109,0.006872777005672626,0
178.51179969799554,0.26560004258870606,3.755883824522248,0.1241881301849001,0
107.86844838313014,0.12951492128280417,39.708736578330246,0.10720324149658228,0
161.4880310328125,0.8887480798689772,36.16215909486908,0.1354031640184863,0
179.21825998469865,0.9556514982297534,22.73430481094872,0.1237798851399432,0
63.60069499437277,0.8621276172654506,43.52069768666267,0.03126314787142287,0
22.010384905535354,0.8095160747248781,18.799244067379487,0.22947025829841017,0
